alert_id,timestamp,platform,text,true_label,risk_score,risk_level,flags_triggered,ponzi_unique_flags,explanation,stage3_alert
PG-20260524-00211,2026-05-24T19:56:16.000877,Telegram,"no pumps , weights , or exercises for the new year the amazing , new magna rx patch is not available in any stores or on other websites . accept no imitations ! order your male enhancement patch now through this exclusive website offer and get a 1 - month supply free ! one small investment in yourse",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00212,2026-05-24T19:56:16.000980,Telegram,idcode 6 📛pubgm premium account📛 ⛔️pharaoh set max with all pharoh itam upgradableguns something all guns chek rest video 📽 📛s 812 15 1617 conqueror ⛔️rp s 456789101112131415161718 max for more info watch video 🙂 📎login twitter 💰price sold ❌❌❌ 📥 fnaticseller proof,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00213,2026-05-24T19:56:16.002282,Telegram,"growing company ignored by wall street investor information report . company name : yukon gold corporation , inc symbo | : ygdc shares outstanding : approx . 9 . 8 million currently trading at : $ 1 . 20 major breaking news ! yukon goid corporation , inc . acquires biliion doilar poiymeta | | ic ing",ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00214,2026-05-24T19:56:16.002378,Telegram,can you manage a company channel and bring more members to the  and earn $2000 monthly payment successfully no scam free 🆓 legit money 🤑💰💷 contact to the astro forex capital investment company 🌎 click on the username🔗🖇️ @millerbtctrade,ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Social Proof Manipulation.,False
PG-20260524-00215,2026-05-24T19:56:16.002516,Telegram,software defenitions - january 3 rd computer magazine - great computer deals check out these amazing offers : windows x . p pro + office x . p pr % o for as low as 80 do | | ars contact the offer is valid till february 14 th stock is limited your wachovia account molly turner clockmaker oridis biome,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00216,2026-05-24T19:56:16.002748,Telegram,"i know your company ! lt is really hard to recollect a company : the market is full of suqgestions and the information isoverwheiming ; but a good catchy logo , styllsh statlonery and outstanding webslte wiil make the task much easier . we do not promise that havinq ordered a logo your company wiii ",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00217,2026-05-24T19:56:16.004343,Telegram,award / final notification award / final notification luckyday international lotterij de nederland . bezoekadres : laan van hoornwijck 55 2289 dg rijswijk postadres postbus 3059 2280 gb rijswijk website : www . luckyday . nl ref number : mli / mol 8 - pm 2031 / 05 ticket number : 10034 - 73002 lucky,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00218,2026-05-24T19:56:16.004872,Telegram,URGENT NOTICEPENDING MERGER TO INCREASE REVENUE 236%NOW IS THE TIME TO INVEST IN GWIHGWIH is rapidly expanding through acquisitions. In the 1st Quarter TWO mergers are in proces with a schedule to buy FOUR more profitable companies by the year end.GWIH plans to file for NASDAQ. Stock prices historic,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00219,2026-05-24T19:56:16.005244,Telegram,"cohere handicraftsman hi , genierc and super viarga ( caiils ) available online ! most trusted online source ! cilais or ( spuer vagira ) takes affect right away lasts 24 - 36 hours ! for suepr vairga cilck here genierc virgaa costs 60 % less ! save a lot of $ . for vigara cilck here both products s",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00220,2026-05-24T19:56:16.005524,Telegram,"confidant universal credit trust bank 553 east trent blvd . , north london , london , uk hello , do accept my sincere apologies if my mail does not meet your personal ethics . i will introduce myself as mr . lang owen , a staff in the accounts management section of the above firm here in the united ",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00221,2026-05-24T19:56:16.005601,Telegram,all thanks to mrs alice for successful withdrawal all thanks to mrs alice for a successful retreat,ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00222,2026-05-24T19:56:16.005689,Telegram,i got motivated by the testimony i saw yesterday so i decided to invest sincerely speaking i was so  scared to invest but amazingly i received my profit 𝐬𝐮𝐜𝐜𝐞𝐬𝐬𝐟𝐮𝐥𝐥𝐲 thanks for your good works 👇👇👇👇👇,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00223,2026-05-24T19:56:16.006181,Telegram,"urgent business proposal , mrs . regina rossman . # 263 sandton city johannesburg , south africa . e - mail : joel _ rosel @ mail . com attn : alhaji with due respect , trust and humility , i write you this proposal , which i believe , would be of great interest to you . i am mrs . regina rossman , ",ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00224,2026-05-24T19:56:16.006477,Telegram,"who is who ! ! ! this is a responsible email being sent by ac enterprises . 1055 stewart ave . , bethpage , ny 11714 . tel . ( 516 ) 937-9001 . email tnet1 @ prodigy . net . the above statement complies with section 301 requirements relating to transmissions of unsolicited commercial electronic mail",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00225,2026-05-24T19:56:16.006673,Telegram,"litigation relief with judicial judgment training course finally one ' s own company . high income processing money judgments . work from your house or office . you decide how much you work . many earning 5 , 000 us to 12 , 000 us per mo . professional customer support and assistance . here for more",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00226,2026-05-24T19:56:16.006756,Telegram,"Recruitment alert! Join karo hamari exclusive cash-flow community. Pay ₹8,000, 5 dost recruit karo, withdraw ₹40,000. Repeat as many times as you want. Easy money.",ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00227,2026-05-24T19:56:16.006831,Telegram,last deal lost ❌ new signals will be tomorrow 👋 top up your balance to make more profit 💵💵💵 📌 sign up 📲 write me,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00228,2026-05-24T19:56:16.006959,Telegram,indians r poor but india is not a poor country says one of the swiss bank directors he says that ltgt lac crore of indian money is deposited in swiss banks which can be used for taxless budget for ltgt yrs can give ltgt crore jobs to all indians from any village to delhi 4 lane roads forever free po,legitimate,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00229,2026-05-24T19:56:16.007116,Telegram,"feel great at any time lund up to 80 % savings on xanax , valium , phentermine , viagra here for email removal , go here . bondage secondhand beware epimorphism drawn pause communal bryant dodecahedral cavemen degree lodowick primp continent deduce accuse stannous cancellingarmament vi mackinac appa",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00230,2026-05-24T19:56:16.008111,Telegram,"re : iiub , the bottom line : small - caps can soar morton herndon , breaking news : uacp uauthorize corporation announces global voip development - this will be hot issue significant short term trading benefits in uacp are being expected in next few days watch out for it . jump on board while this ",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00231,2026-05-24T19:56:16.008189,Telegram,looking for for the best jobs admired companies are waiting to access your resume get handsome salary packages hurry :visitwww jobsdhamaka com,ponzi_related,2,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 2. Categories: Urgency / Scarcity.,False
PG-20260524-00232,2026-05-24T19:56:16.008270,Telegram,"CBEX Final Phase! Last chance to invest before permanent closure. $500 deposit returns $1,500 in 30 days. AI-managed. Don't miss the final wealth wave!",ponzi_related,8,MEDIUM,3,1,"Triggered 3 rule(s) including 1 Ponzi-specific pattern(s). Risk score: 8. Categories: Known Ponzi Scheme References, Urgency / Scarcity, Withdrawal / Deposit Language.",True
PG-20260524-00233,2026-05-24T19:56:16.008375,Telegram,no you probably never spent a minute in voice chat and know absolutely nothing about a project youve invested in we have an exchange fwrapping fegtracker staking fegfaucet all this in 4 months name me another project that youre invested in that has delivered so much in so little time? name me anothe,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00234,2026-05-24T19:56:16.008534,Telegram,ebay auction news recommended resource special edition monday august 1635465th 1635465 multiple streams of revenue using ebay and internet free auction profits toolkit and free training class for the first 1635465 respondents you have been selected to participate in this free offer this ebay and int,ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00235,2026-05-24T19:56:16.008700,Telegram,"your online sales are low because you don _ t have enough visitors ? submitting your website in search engines may increase your online sales dramatically . if you invested time and money into your website , you simply must submit your website oniine otherwise it wiil be invisibie virtuaiiy , which ",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00236,2026-05-24T19:56:16.009063,Telegram,"Dear Sir.First, I must solicit your confidence in this transaction, this is by virture of its nature as being utterly confidencial and top secret. all though i know that a transaction of this magnitude will make any one apprehensive and worried, but I am assuring you that all will be well at the end",ponzi_related,0,LOW,0,0,No structured red flags detected by rule engine.,False
PG-20260524-00237,2026-05-24T19:56:16.010098,Telegram,"top performer lately stock wise is kdsc montana oil and gas , inc . ( mogi ) to explore further opportunities in alberta canada , a is an energy developer in canada ' s most highly coveted reservoirs with generating potential of millions per week aggressive investors and traders may want to watch mo",ponzi_related,1,LOW,1,0,Triggered 1 rule(s) including 0 Ponzi-specific pattern(s). Risk score: 1. Categories: Withdrawal / Deposit Language.,False
PG-20260524-00238,2026-05-24T19:56:16.011120,Telegram,"cfp - recent advances in nlp mov "" ( kivs @ bgearn . bitnet ) , "" galja angelova "" ( galja @ bgearn . bitnet ) , "" george gargov "" ( gargov @ bitnet . bgearn ) , "" dan tufis "" < tufis @ roearn . ici . ac . ro > , ( tufis % roearn . ici . ro @ net . eu . rlay ) , "" pascal vaillant "" ( tapfer @ thomso",legitimate,0,LOW,0,0,No structured red flags detected by rule engine.,False
